,game_week_day,game_date,game_year,game_time,visitor,visitor_pts,home,home_pts,overtime,att,season,game_month,game_day,game_month_number,original_date,reschedule_type,reschedule,day_difference
512,Fri,2021-02-26,2021.0,8:00p,Atlanta Hawks,109.0,Oklahoma City Thunder,118.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
513,Fri,2021-02-26,2021.0,10:00p,Charlotte Hornets,121.0,Golden State Warriors,130.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
514,Fri,2021-02-26,2021.0,10:00p,Portland Trail Blazers,93.0,Los Angeles Lakers,102.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
515,Fri,2021-02-26,2021.0,7:30p,Indiana Pacers,112.0,Boston Celtics,118.0,,0.0,2020/2021,Feb,26.0,2.0,,,0.0,
516,Sat,2021-02-27,2021.0,8:00p,Indiana Pacers,107.0,New York Knicks,110.0,,1981.0,2020/2021,Feb,27.0,2.0,,,0.0,
517,Sat,2021-02-27,2021.0,8:30p,Dallas Mavericks,115.0,Brooklyn Nets,98.0,,684.0,2020/2021,Feb,27.0,2.0,,,0.0,
518,Sat,2021-02-27,2021.0,8:00p,New Orleans Pelicans,114.0,San Antonio Spurs,117.0,,0.0,2020/2021,Feb,27.0,2.0,,,0.0,
519,Sat,2021-02-27,2021.0,7:00p,Cleveland Cavaliers,112.0,Philadelphia 76ers,109.0,OT,0.0,2020/2021,Feb,27.0,2.0,,,0.0,
520,Sat,2021-02-27,2021.0,8:00p,Denver Nuggets,126.0,Oklahoma City Thunder,96.0,,0.0,2020/2021,Feb,27.0,2.0,,,0.0,
521,Sat,2021-02-27,2021.0,7:00p,Minnesota Timberwolves,112.0,Washington Wizards,128.0,,0.0,2020/2021,Feb,27.0,2.0,,,0.0,
522,Sat,2021-02-27,2021.0,8:00p,Utah Jazz,124.0,Orlando Magic,109.0,,4242.0,2020/2021,Feb,27.0,2.0,,,0.0,
523,Thu,2021-02-28,2021.0,7:30p,Chicago Bulls,122.0,Toronto Raptors,113.0,,0.0,2020/2021,Apr,8.0,4.0,2021-02-28,covid,1.0,39.0
524,Sun,2021-02-28,2021.0,8:00p,Memphis Grizzlies,133.0,Houston Rockets,84.0,,3284.0,2020/2021,Feb,28.0,2.0,,,0.0,
525,Sun,2021-02-28,2021.0,3:30p,Los Angeles Clippers,100.0,Milwaukee Bucks,105.0,,1800.0,2020/2021,Feb,28.0,2.0,,,0.0,
526,Sun,2021-02-28,2021.0,7:00p,Washington Wizards,110.0,Boston Celtics,111.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
527,Sun,2021-02-28,2021.0,8:00p,New York Knicks,109.0,Detroit Pistons,90.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
528,Sun,2021-02-28,2021.0,8:00p,Golden State Warriors,91.0,Los Angeles Lakers,117.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
529,Sun,2021-02-28,2021.0,8:00p,Atlanta Hawks,99.0,Miami Heat,109.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
530,Sun,2021-02-28,2021.0,9:00p,Phoenix Suns,118.0,Minnesota Timberwolves,99.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
531,Sun,2021-02-28,2021.0,10:00p,Charlotte Hornets,127.0,Sacramento Kings,126.0,,0.0,2020/2021,Feb,28.0,2.0,,,0.0,
532,Mon,2021-03-01,2021.0,7:00p,Indiana Pacers,114.0,Philadelphia 76ers,130.0,,0.0,2020/2021,Mar,1.0,3.0,,,0.0,
533,Mon,2021-03-01,2021.0,7:00p,Dallas Mavericks,130.0,Orlando Magic,124.0,,3766.0,2020/2021,Mar,1.0,3.0,,,0.0,
534,Mon,2021-03-01,2021.0,8:00p,Denver Nuggets,118.0,Chicago Bulls,112.0,,0.0,2020/2021,Mar,1.0,3.0,,,0.0,
535,Mon,2021-03-01,2021.0,8:00p,Utah Jazz,124.0,New Orleans Pelicans,129.0,,2700.0,2020/2021,Mar,1.0,3.0,,,0.0,
536,Mon,2021-03-01,2021.0,8:30p,Brooklyn Nets,124.0,San Antonio Spurs,113.0,OT,0.0,2020/2021,Mar,1.0,3.0,,,0.0,
537,Mon,2021-03-01,2021.0,9:00p,Cleveland Cavaliers,101.0,Houston Rockets,90.0,,3046.0,2020/2021,Mar,1.0,3.0,,,0.0,
538,Mon,2021-03-01,2021.0,10:30p,Charlotte Hornets,111.0,Portland Trail Blazers,123.0,,0.0,2020/2021,Mar,1.0,3.0,,,0.0,
539,Tue,2021-03-02,2021.0,7:30p,Los Angeles Clippers,112.0,Boston Celtics,117.0,,0.0,2020/2021,Mar,2.0,3.0,,,0.0,
540,Tue,2021-03-02,2021.0,10:00p,Phoenix Suns,114.0,Los Angeles Lakers,104.0,,0.0,2020/2021,Mar,2.0,3.0,,,0.0,
541,Tue,2021-03-02,2021.0,8:30p,New York Knicks,93.0,San Antonio Spurs,119.0,,0.0,2020/2021,Mar,2.0,3.0,,,0.0,
542,Tue,2021-03-02,2021.0,7:00p,Memphis Grizzlies,125.0,Washington Wizards,111.0,,0.0,2020/2021,Mar,2.0,3.0,,,0.0,
543,Tue,2021-03-02,2021.0,9:00p,Denver Nuggets,128.0,Milwaukee Bucks,97.0,,1800.0,2020/2021,Mar,2.0,3.0,,,0.0,
544,Tue,2021-03-02,2021.0,7:30p,Atlanta Hawks,94.0,Miami Heat,80.0,,0.0,2020/2021,Mar,2.0,3.0,,,0.0,
545,Wed,2021-03-02,2021.0,7:00p,Detroit Pistons,129.0,Toronto Raptors,105.0,,0.0,2020/2021,Mar,3.0,3.0,2021-03-02,covid,1.0,1.0
546,Wed,2021-03-03,2021.0,7:00p,Indiana Pacers,114.0,Cleveland Cavaliers,111.0,,2720.0,2020/2021,Mar,3.0,3.0,,,0.0,
547,Wed,2021-03-03,2021.0,7:00p,Utah Jazz,123.0,Philadelphia 76ers,131.0,OT,0.0,2020/2021,Mar,3.0,3.0,,,0.0,
548,Wed,2021-03-03,2021.0,7:30p,Brooklyn Nets,132.0,Houston Rockets,114.0,,3615.0,2020/2021,Mar,3.0,3.0,,,0.0,
549,Wed,2021-03-03,2021.0,8:00p,Charlotte Hornets,135.0,Minnesota Timberwolves,102.0,,0.0,2020/2021,Mar,3.0,3.0,,,0.0,
550,Wed,2021-03-03,2021.0,8:00p,Chicago Bulls,128.0,New Orleans Pelicans,124.0,,2700.0,2020/2021,Mar,3.0,3.0,,,0.0,
551,Wed,2021-03-03,2021.0,8:00p,Atlanta Hawks,115.0,Orlando Magic,112.0,,3969.0,2020/2021,Mar,3.0,3.0,,,0.0,
552,Wed,2021-03-03,2021.0,8:30p,Oklahoma City Thunder,78.0,Dallas Mavericks,87.0,,3508.0,2020/2021,Mar,3.0,3.0,,,0.0,
553,Wed,2021-03-03,2021.0,10:00p,Golden State Warriors,106.0,Portland Trail Blazers,108.0,,0.0,2020/2021,Mar,3.0,3.0,,,0.0,
554,Wed,2021-03-03,2021.0,10:00p,Los Angeles Lakers,120.0,Sacramento Kings,123.0,,0.0,2020/2021,Mar,3.0,3.0,,,0.0,
555,Thu,2021-03-04,2021.0,7:30p,Detroit Pistons,104.0,New York Knicks,114.0,,1981.0,2020/2021,Mar,4.0,3.0,,,0.0,
556,Thu,2021-03-04,2021.0,8:00p,Denver Nuggets,113.0,Indiana Pacers,103.0,,0.0,2020/2021,Mar,4.0,3.0,,,0.0,
557,Thu,2021-03-04,2021.0,8:00p,Milwaukee Bucks,112.0,Memphis Grizzlies,111.0,,1961.0,2020/2021,Mar,4.0,3.0,,,0.0,
558,Thu,2021-03-04,2021.0,8:30p,Miami Heat,103.0,New Orleans Pelicans,93.0,,2700.0,2020/2021,Mar,4.0,3.0,,,0.0,
559,Thu,2021-03-04,2021.0,7:00p,Los Angeles Clippers,117.0,Washington Wizards,119.0,,0.0,2020/2021,Mar,4.0,3.0,,,0.0,
560,Thu,2021-03-04,2021.0,10:00p,Sacramento Kings,119.0,Portland Trail Blazers,123.0,,0.0,2020/2021,Mar,4.0,3.0,,,0.0,
561,Thu,2021-03-04,2021.0,7:00p,Toronto Raptors,125.0,Boston Celtics,132.0,,0.0,2020/2021,Mar,4.0,3.0,,,0.0,
562,Thu,2021-03-04,2021.0,9:00p,Oklahoma City Thunder,107.0,San Antonio Spurs,102.0,,1000.0,2020/2021,Mar,4.0,3.0,,,0.0,
563,Wed,2021-03-10,2021.0,8:00p,Washington Wizards,112.0,Memphis Grizzlies,127.0,,1912.0,2020/2021,Mar,10.0,3.0,,,0.0,
564,Wed,2021-03-10,2021.0,8:30p,San Antonio Spurs,104.0,Dallas Mavericks,115.0,,3813.0,2020/2021,Mar,10.0,3.0,,,0.0,
565,Thu,2021-03-11,2021.0,8:00p,Orlando Magic,103.0,Miami Heat,111.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
566,Thu,2021-03-11,2021.0,7:30p,Boston Celtics,109.0,Brooklyn Nets,121.0,,1374.0,2020/2021,Mar,11.0,3.0,,,0.0,
567,Thu,2021-03-11,2021.0,10:00p,Houston Rockets,105.0,Sacramento Kings,125.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
568,Thu,2021-03-11,2021.0,10:00p,Phoenix Suns,127.0,Portland Trail Blazers,121.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
569,Thu,2021-03-11,2021.0,10:00p,Golden State Warriors,104.0,Los Angeles Clippers,130.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
570,Thu,2021-03-11,2021.0,9:00p,Dallas Mavericks,108.0,Oklahoma City Thunder,116.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
571,Thu,2021-03-11,2021.0,8:00p,Minnesota Timberwolves,135.0,New Orleans Pelicans,105.0,,3700.0,2020/2021,Mar,11.0,3.0,,,0.0,
572,Thu,2021-03-11,2021.0,8:00p,New York Knicks,101.0,Milwaukee Bucks,134.0,,1800.0,2020/2021,Mar,11.0,3.0,,,0.0,
573,Thu,2021-03-11,2021.0,8:00p,Philadelphia 76ers,127.0,Chicago Bulls,105.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
574,Thu,2021-03-11,2021.0,7:30p,Atlanta Hawks,121.0,Toronto Raptors,120.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
575,Thu,2021-03-11,2021.0,7:00p,Detroit Pistons,102.0,Charlotte Hornets,105.0,,0.0,2020/2021,Mar,11.0,3.0,,,0.0,
576,Fri,2021-03-12,2021.0,9:00p,Miami Heat,101.0,Chicago Bulls,90.0,,0.0,2020/2021,Mar,12.0,3.0,,,0.0,
577,Fri,2021-03-12,2021.0,10:30p,Indiana Pacers,100.0,Los Angeles Lakers,105.0,,0.0,2020/2021,Mar,12.0,3.0,,,0.0,
578,Fri,2021-03-12,2021.0,10:00p,Houston Rockets,99.0,Utah Jazz,114.0,,5546.0,2020/2021,Mar,12.0,3.0,,,0.0,
579,Fri,2021-03-12,2021.0,9:00p,Orlando Magic,77.0,San Antonio Spurs,104.0,,3241.0,2020/2021,Mar,12.0,3.0,,,0.0,
580,Fri,2021-03-12,2021.0,8:00p,Denver Nuggets,103.0,Memphis Grizzlies,102.0,,2160.0,2020/2021,Mar,12.0,3.0,,,0.0,
581,Fri,2021-03-12,2021.0,8:00p,Cleveland Cavaliers,82.0,New Orleans Pelicans,116.0,,3700.0,2020/2021,Mar,12.0,3.0,,,0.0,
582,Fri,2021-03-12,2021.0,8:00p,Philadelphia 76ers,127.0,Washington Wizards,101.0,,0.0,2020/2021,Mar,12.0,3.0,,,0.0,
583,Sat,2021-03-13,2021.0,8:00p,Portland Trail Blazers,125.0,Minnesota Timberwolves,121.0,,0.0,2020/2021,Mar,13.0,3.0,,,0.0,
584,Sat,2021-03-13,2021.0,2:00p,New York Knicks,119.0,Oklahoma City Thunder,97.0,,0.0,2020/2021,Mar,13.0,3.0,,,0.0,
585,Sat,2021-03-13,2021.0,7:00p,Detroit Pistons,95.0,Brooklyn Nets,100.0,,1364.0,2020/2021,Mar,13.0,3.0,,,0.0,
586,Sat,2021-03-13,2021.0,7:00p,Toronto Raptors,104.0,Charlotte Hornets,114.0,,2861.0,2020/2021,Mar,13.0,3.0,,,0.0,
587,Sat,2021-03-13,2021.0,7:00p,Milwaukee Bucks,125.0,Washington Wizards,119.0,,0.0,2020/2021,Mar,13.0,3.0,,,0.0,
588,Sat,2021-03-13,2021.0,7:30p,Sacramento Kings,106.0,Atlanta Hawks,121.0,,2347.0,2020/2021,Mar,13.0,3.0,,,0.0,
589,Sat,2021-03-13,2021.0,10:00p,Dallas Mavericks,116.0,Denver Nuggets,103.0,,0.0,2020/2021,Mar,13.0,3.0,,,0.0,
590,Sun,2021-03-14,2021.0,2:00p,Memphis Grizzlies,122.0,Oklahoma City Thunder,128.0,,0.0,2020/2021,Mar,14.0,3.0,,,0.0,
591,Sun,2021-03-14,2021.0,7:30p,Cleveland Cavaliers,82.0,Atlanta Hawks,100.0,,2322.0,2020/2021,Mar,14.0,3.0,,,0.0,
592,Sun,2021-03-14,2021.0,4:00p,Utah Jazz,119.0,Golden State Warriors,131.0,,0.0,2020/2021,Mar,14.0,3.0,,,0.0,
593,Sun,2021-03-14,2021.0,6:30p,San Antonio Spurs,99.0,Philadelphia 76ers,134.0,,3071.0,2020/2021,Mar,14.0,3.0,,,0.0,
594,Sun,2021-03-14,2021.0,8:00p,Boston Celtics,134.0,Houston Rockets,107.0,,3264.0,2020/2021,Mar,14.0,3.0,,,0.0,
595,Sun,2021-03-14,2021.0,8:00p,Portland Trail Blazers,112.0,Minnesota Timberwolves,114.0,,0.0,2020/2021,Mar,14.0,3.0,,,0.0,
596,Sun,2021-03-14,2021.0,7:00p,Miami Heat,102.0,Orlando Magic,97.0,,3264.0,2020/2021,Mar,14.0,3.0,,,0.0,
597,Sun,2021-03-14,2021.0,9:00p,Los Angeles Clippers,115.0,New Orleans Pelicans,135.0,,3700.0,2020/2021,Mar,14.0,3.0,,,0.0,
598,Sun,2021-03-14,2021.0,9:00p,Toronto Raptors,95.0,Chicago Bulls,118.0,,0.0,2020/2021,Mar,14.0,3.0,,,0.0,
599,Mon,2021-03-15,2021.0,10:00p,Memphis Grizzlies,99.0,Phoenix Suns,122.0,,3188.0,2020/2021,Mar,15.0,3.0,,,0.0,
600,Mon,2021-03-15,2021.0,7:00p,Sacramento Kings,116.0,Charlotte Hornets,122.0,,2861.0,2020/2021,Mar,15.0,3.0,,,0.0,
601,Mon,2021-03-15,2021.0,9:00p,Los Angeles Clippers,109.0,Dallas Mavericks,99.0,,3945.0,2020/2021,Mar,15.0,3.0,,,0.0,
602,Mon,2021-03-15,2021.0,10:00p,Indiana Pacers,106.0,Denver Nuggets,121.0,,0.0,2020/2021,Mar,15.0,3.0,,,0.0,
603,Mon,2021-03-15,2021.0,10:30p,Los Angeles Lakers,128.0,Golden State Warriors,97.0,,0.0,2020/2021,Mar,15.0,3.0,,,0.0,
604,Mon,2021-03-15,2021.0,7:00p,Milwaukee Bucks,133.0,Washington Wizards,122.0,,0.0,2020/2021,Mar,15.0,3.0,,,0.0,
605,Mon,2021-03-15,2021.0,8:00p,New York Knicks,112.0,Brooklyn Nets,117.0,,1637.0,2020/2021,Mar,15.0,3.0,,,0.0,
606,Tue,2021-03-16,2021.0,8:00p,Oklahoma City Thunder,102.0,Chicago Bulls,123.0,,0.0,2020/2021,Mar,16.0,3.0,,,0.0,
607,Tue,2021-03-16,2021.0,8:00p,Atlanta Hawks,119.0,Houston Rockets,107.0,,3069.0,2020/2021,Mar,16.0,3.0,,,0.0,
608,Tue,2021-03-16,2021.0,8:00p,Cleveland Cavaliers,98.0,Miami Heat,113.0,,0.0,2020/2021,Mar,16.0,3.0,,,0.0,
609,Tue,2021-03-16,2021.0,8:00p,New York Knicks,96.0,Philadelphia 76ers,99.0,,3071.0,2020/2021,Mar,16.0,3.0,,,0.0,
610,Tue,2021-03-16,2021.0,10:00p,New Orleans Pelicans,124.0,Portland Trail Blazers,125.0,,0.0,2020/2021,Mar,16.0,3.0,,,0.0,
611,Tue,2021-03-16,2021.0,10:30p,Minnesota Timberwolves,121.0,Los Angeles Lakers,137.0,,0.0,2020/2021,Mar,16.0,3.0,,,0.0,
612,Tue,2021-03-16,2021.0,7:30p,Utah Jazz,117.0,Boston Celtics,109.0,,0.0,2020/2021,Mar,16.0,3.0,,,0.0,
613,Wed,2021-03-17,2021.0,9:00p,Miami Heat,85.0,Memphis Grizzlies,89.0,,2217.0,2020/2021,Mar,17.0,3.0,,,0.0,
614,Wed,2021-03-17,2021.0,8:00p,San Antonio Spurs,106.0,Chicago Bulls,99.0,,0.0,2020/2021,Mar,17.0,3.0,,,0.0,
615,Wed,2021-03-17,2021.0,7:00p,Milwaukee Bucks,109.0,Philadelphia 76ers,105.0,OT,3071.0,2020/2021,Mar,17.0,3.0,,,0.0,
616,Wed,2021-03-17,2021.0,9:30p,Los Angeles Clippers,89.0,Dallas Mavericks,105.0,,3975.0,2020/2021,Mar,17.0,3.0,,,0.0,
617,Wed,2021-03-17,2021.0,7:00p,Sacramento Kings,121.0,Washington Wizards,119.0,,0.0,2020/2021,Mar,17.0,3.0,,,0.0,
618,Wed,2021-03-17,2021.0,7:00p,Toronto Raptors,112.0,Detroit Pistons,116.0,,750.0,2020/2021,Mar,17.0,3.0,,,0.0,
619,Wed,2021-03-17,2021.0,7:00p,Brooklyn Nets,124.0,Indiana Pacers,115.0,,0.0,2020/2021,Mar,17.0,3.0,,,0.0,
620,Wed,2021-03-17,2021.0,8:00p,Golden State Warriors,108.0,Houston Rockets,94.0,,3259.0,2020/2021,Mar,17.0,3.0,,,0.0,
621,Wed,2021-03-17,2021.0,9:00p,Charlotte Hornets,104.0,Denver Nuggets,129.0,,0.0,2020/2021,Mar,17.0,3.0,,,0.0,
622,Wed,2021-03-17,2021.0,8:00p,Boston Celtics,110.0,Cleveland Cavaliers,117.0,,4100.0,2020/2021,Mar,17.0,3.0,,,0.0,
623,Thu,2021-03-18,2021.0,7:30p,Oklahoma City Thunder,93.0,Atlanta Hawks,116.0,,2621.0,2020/2021,Mar,18.0,3.0,,,0.0,
624,Thu,2021-03-18,2021.0,7:30p,Orlando Magic,93.0,New York Knicks,94.0,,1531.0,2020/2021,Mar,18.0,3.0,,,0.0,
625,Thu,2021-03-18,2021.0,10:00p,Minnesota Timberwolves,123.0,Phoenix Suns,119.0,,3172.0,2020/2021,Mar,18.0,3.0,,,0.0,
626,Thu,2021-03-18,2021.0,10:00p,New Orleans Pelicans,93.0,Portland Trail Blazers,101.0,,0.0,2020/2021,Mar,18.0,3.0,,,0.0,
627,Thu,2021-03-18,2021.0,10:30p,Charlotte Hornets,105.0,Los Angeles Lakers,116.0,,0.0,2020/2021,Mar,18.0,3.0,,,0.0,
628,Fri,2021-03-19,2021.0,7:30p,Sacramento Kings,107.0,Boston Celtics,96.0,,0.0,2020/2021,Mar,19.0,3.0,,,0.0,
629,Fri,2021-03-19,2021.0,8:00p,Detroit Pistons,113.0,Houston Rockets,100.0,,3061.0,2020/2021,Mar,19.0,3.0,,,0.0,
630,Fri,2021-03-19,2021.0,8:00p,Golden State Warriors,116.0,Memphis Grizzlies,103.0,,2716.0,2020/2021,Mar,19.0,3.0,,,0.0,
631,Fri,2021-03-19,2021.0,8:00p,Indiana Pacers,137.0,Miami Heat,110.0,,0.0,2020/2021,Mar,19.0,3.0,,,0.0,
632,Fri,2021-03-19,2021.0,8:00p,Brooklyn Nets,113.0,Orlando Magic,121.0,,3665.0,2020/2021,Mar,19.0,3.0,,,0.0,
633,Fri,2021-03-19,2021.0,8:00p,Utah Jazz,115.0,Toronto Raptors,112.0,,0.0,2020/2021,Mar,19.0,3.0,,,0.0,
634,Fri,2021-03-19,2021.0,9:00p,Chicago Bulls,127.0,Denver Nuggets,131.0,OT,0.0,2020/2021,Mar,19.0,3.0,,,0.0,
635,Fri,2021-03-19,2021.0,10:00p,Minnesota Timberwolves,101.0,Phoenix Suns,113.0,,3124.0,2020/2021,Mar,19.0,3.0,,,0.0,
636,Fri,2021-03-19,2021.0,10:00p,Dallas Mavericks,119.0,Portland Trail Blazers,125.0,,0.0,2020/2021,Mar,19.0,3.0,,,0.0,
637,Sat,2021-03-20,2021.0,3:30p,Atlanta Hawks,99.0,Los Angeles Lakers,94.0,,0.0,2020/2021,Mar,20.0,3.0,,,0.0,
638,Sat,2021-03-20,2021.0,8:00p,Golden State Warriors,103.0,Memphis Grizzlies,111.0,,0.0,2020/2021,Mar,20.0,3.0,,,0.0,
639,Sat,2021-03-20,2021.0,8:00p,Sacramento Kings,105.0,Philadelphia 76ers,129.0,,3071.0,2020/2021,Mar,20.0,3.0,,,0.0,
640,Sat,2021-03-20,2021.0,9:00p,San Antonio Spurs,113.0,Milwaukee Bucks,120.0,,3280.0,2020/2021,Mar,20.0,3.0,,,0.0,
641,Sat,2021-03-20,2021.0,10:00p,Charlotte Hornets,98.0,Los Angeles Clippers,125.0,,0.0,2020/2021,Mar,20.0,3.0,,,0.0,
